eic;segment_id;start_time;end_time;num_records;duration_hours;duration_days;num_training_examples
24ZVS0000001870R;6;2024-01-27 00:00:00+00:00;2024-04-07 05:30:00+00:00;10255;1709.5;71.22916666666667;64
24ZVS0000001870R;7;2024-04-07 06:10:00+00:00;2024-04-24 22:00:00+00:00;2544;423.8333333333333;17.65972222222222;10
24ZVS0000001943Q;0;2023-02-03 23:10:00+00:00;2023-03-03 23:50:00+00:00;4037;672.6666666666666;28.027777777777775;21
24ZVS0000001943Q;9;2024-02-08 00:00:00+00:00;2024-08-06 22:00:00+00:00;26052;4342.0;180.91666666666666;173
24ZVS00000020595;0;2022-04-11 22:10:00+00:00;2022-05-11 23:50:00+00:00;4331;721.6666666666666;30.069444444444443;23
24ZVS00000020595;2;2022-09-19 00:00:00+00:00;2023-03-17 23:00:00+00:00;25914;4319.0;179.95833333333334;172
24ZVS0000002341C;0;2022-12-25 23:10:00+00:00;2023-01-25 23:40:00+00:00;4468;744.5;31.020833333333332;24
24ZVS0000002341C;2;2024-07-26 00:00:00+00:00;2025-01-24 23:00:00+00:00;26347;4391.0;182.95833333333334;175
24ZVS0000002378Q;52;2025-09-11 10:30:00+00:00;2025-09-22 10:50:00+00:00;1583;264.3333333333333;11.013888888888888;4
24ZVS0000002378Q;155;2025-11-27 06:10:00+00:00;2026-01-01 23:00:00+00:00;5142;856.8333333333334;35.70138888888889;28
24ZVS0000002392W;0;2023-06-03 22:10:00+00:00;2023-07-03 10:00:00+00:00;4248;707.8333333333334;29.493055555555557;22
24ZVS0000002392W;57;2024-03-14 14:10:00+00:00;2024-04-24 09:00:00+00:00;5873;978.8333333333334;40.78472222222222;33
24ZVS0000002392W;60;2024-04-25 10:00:00+00:00;2024-07-30 22:00:00+00:00;13896;2316.0;96.5;89
24ZVS0000002457U;0;2024-06-12 22:10:00+00:00;2024-07-12 23:50:00+00:00;4331;721.6666666666666;30.069444444444443;23
24ZVS0000002457U;3;2024-08-20 00:00:00+00:00;2025-02-18 23:00:00+00:00;26347;4391.0;182.95833333333334;175
24ZVS00000025058;1;2023-02-11 00:00:00+00:00;2023-08-09 22:00:00+00:00;25909;4318.0;179.91666666666666;172
24ZVS0000002571W;0;2025-02-12 23:10:00+00:00;2025-03-12 23:50:00+00:00;4037;672.6666666666666;28.027777777777775;21
24ZVS0000002571W;3;2025-03-27 00:00:00+00:00;2025-05-13 21:30:00+00:00;6898;1149.5;47.895833333333336;40
24ZVS0000002571W;38;2025-06-08 15:50:00+00:00;2025-06-25 08:20:00+00:00;2403;400.5;16.6875;9
24ZVS0000002571W;39;2025-06-25 14:20:00+00:00;2025-08-15 23:20:00+00:00;7395;1233.0;51.375;44
24ZVS0000002571W;41;2025-08-17 02:00:00+00:00;2025-09-25 22:00:00+00:00;5726;956.0;39.833333333333336;32
24ZVS0000003168W;0;2022-04-13 22:10:00+00:00;2022-05-13 23:50:00+00:00;4331;721.6666666666666;30.069444444444443;23
24ZVS0000003168W;4;2023-02-03 00:00:00+00:00;2023-08-01 22:00:00+00:00;25909;4318.0;179.91666666666666;172
24ZVS0000003211K;3;2023-10-24 00:00:00+00:00;2024-04-22 22:00:00+00:00;26197;4366.0;181.91666666666666;174
24ZVS0000003680M;1070;2023-08-26 09:30:00+00:00;2023-09-09 06:00:00+00:00;1994;332.5;13.854166666666666;6
24ZVS0000003680M;1072;2023-09-10 07:40:00+00:00;2023-10-07 10:00:00+00:00;3899;650.3333333333334;27.097222222222225;20
24ZVS0000003680M;1074;2023-10-07 11:00:00+00:00;2023-10-16 18:00:00+00:00;1332;223.0;9.291666666666666;2
24ZVS0000006857V;363;2024-04-03 00:00:00+00:00;2024-05-05 11:00:00+00:00;4674;779.0;32.458333333333336;25
24ZVS00000087235;0;2023-11-17 23:10:00+00:00;2023-12-17 23:50:00+00:00;4325;720.6666666666666;30.027777777777775;23
24ZVS00000087235;5;2024-09-21 00:00:00+00:00;2024-10-11 21:00:00+00:00;3007;501.0;20.875;13
24ZVS00000087235;6;2024-10-11 21:30:00+00:00;2025-03-19 23:00:00+00:00;22904;3817.5;159.0625;152
24ZVS0000008817X;0;2024-05-31 22:10:00+00:00;2024-06-30 23:50:00+00:00;4331;721.6666666666666;30.069444444444443;23
24ZVS0000008817X;3;2024-09-04 00:00:00+00:00;2024-11-19 09:20:00+00:00;11000;1833.3333333333333;76.38888888888889;69
24ZVS0000008817X;34;2024-12-18 13:10:00+00:00;2025-01-14 13:20:00+00:00;3890;648.1666666666666;27.006944444444443;20
24ZVS0000016008X;1070;2023-03-03 10:10:00+00:00;2023-03-13 04:10:00+00:00;1402;234.0;9.75;2
24ZVS0000016008X;1286;2023-07-07 09:50:00+00:00;2023-08-14 22:00:00+00:00;5546;924.1666666666666;38.50694444444444;31
24ZVS0000016551C;840;2023-03-03 11:20:00+00:00;2023-03-13 04:50:00+00:00;1402;233.5;9.729166666666666;2
24ZVS0000016551C;1067;2023-06-30 08:10:00+00:00;2023-08-16 22:00:00+00:00;6850;1141.8333333333333;47.576388888888886;40
24ZVS0000018308B;1;2023-03-29 00:00:00+00:00;2023-09-27 22:00:00+00:00;26341;4390.0;182.91666666666666;175
24ZVS0000020369P;0;2022-12-04 23:10:00+00:00;2023-01-04 23:50:00+00:00;4469;744.6666666666666;31.027777777777775;24
24ZVS0000020369P;3;2023-01-17 00:00:00+00:00;2023-01-25 10:20:00+00:00;1213;202.33333333333334;8.430555555555555;1
24ZVS0000020369P;6;2023-01-25 12:10:00+00:00;2023-03-13 08:00:00+00:00;6743;1123.8333333333333;46.826388888888886;39
24ZVS0000020369P;17;2023-03-17 11:20:00+00:00;2023-03-28 07:00:00+00:00;1559;259.6666666666667;10.819444444444445;3
24ZVS0000020369P;31;2023-03-31 08:10:00+00:00;2023-04-21 09:30:00+00:00;3033;505.3333333333333;21.055555555555554;14
24ZVS0000020369P;37;2023-04-26 11:50:00+00:00;2023-05-10 05:50:00+00:00;1981;330.0;13.75;6
24ZVS0000020369P;55;2023-06-07 10:10:00+00:00;2023-06-22 08:10:00+00:00;2148;358.0;14.916666666666666;7
24ZVS0000020369P;70;2023-06-30 14:20:00+00:00;2023-07-12 07:40:00+00:00;1689;281.3333333333333;11.722222222222221;4
24ZVS0000020400K;5;2023-02-10 00:00:00+00:00;2023-08-08 22:00:00+00:00;25908;4318.0;179.91666666666666;172
24ZVS0000020464V;0;2024-08-24 22:10:00+00:00;2024-09-24 23:50:00+00:00;4475;745.6666666666666;31.069444444444443;24
24ZVS0000020464V;4;2024-12-07 07:10:00+00:00;2025-01-14 12:10:00+00:00;5500;917.0;38.208333333333336;31
